0.051176055619959554, 0.4711223633358381
0.07756225224285418, 0.46549794130511973
0.10450193509488057, 0.45653951533992476
0.13226590003788422, 0.44984020481943704
0.15961303799674967, 0.44120769809819516
0.1869589666811249, 0.4323678008018822
0.21334698201446314, 0.42239391195086734
0.2416244014022643, 0.4101565221439527
0.26897117657878267, 0.40146179825018946
0.297080563945301, 0.39399624141200074
0.3236736762028748, 0.3856071504486522
0.35097498201873345, 0.3691144312017526
0.3783033762230007, 0.35726737056690866
0.40601561654443274, 0.3459906597665781
0.43295109507285845, 0.3320178199841875
0.46027495449778744, 0.3193930446928269
0.48758486695692915, 0.30437636476897967
0.5145480122780698, 0.2951483799371973
0.5422527000724742, 0.28257641075160783
0.5695604156829587, 0.2671829712830481
0.5968685545395149, 0.2518621185157631
0.623042058014673, 0.23772907561648748
0.65148634384574, 0.2214796512000322
0.6787843046420036, 0.20441326109256547
0.7066840874411728, 0.1926704555945583
0.7334219260498681, 0.1774319992080008
0.7607074111643076, 0.15822602966771726
0.7880110152415256, 0.1421274622439157
0.8143668394213825, 0.12577411610694833
0.8425900069911897, 0.10509121397798693
0.8699221701009513, 0.0938905206354479
0.8970354321340129, 0.07777792226846414
0.9199926036141889, 0.0569587570445691
0.9466654098081632, 0.040356130422289804
0.9739325149100931, 0.017997988736620285
0.9978411896267666, 0.007002369312744561
